contrast,ratio,SE,df,null,z.ratio,p.value,fold_change,modelest_cpc_1,modelest_cpc_2,term,target,counts_1,propnz_1,ncells_1,counts_2,propnz_2,ncells_2,padj,log2fc,sig_level
Within30micronTumor / Within30um16StumorHigh,1.005719842,0.197690807,Inf,1,0.029015863,0.976851939,1.005719842,0.084781636,0.084299456,tumor16SProximity_v3,SIRT2,210,0.084684685,2220,32,0.06744186,430,0.997230242,0.008228477,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.416491445,0.383679429,Inf,1,1.285443535,0.198637336,1.416491445,0.063209975,0.044624326,tumor16SProximity_v3,SIRT3,156,0.062162162,2220,17,0.037209302,430,0.643206414,0.502321888,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.878133192,0.388959178,Inf,1,-0.293397251,0.769218527,0.878133192,0.013417337,0.015279387,tumor16SProximity_v3,SIRT4,34,0.015315315,2220,6,0.013953488,430,0.944764648,-0.187488317,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.809263627,0.197204702,Inf,1,-0.86846258,0.385141149,0.809263627,0.048357555,0.059755009,tumor16SProximity_v3,SIRT5,118,0.048648649,2220,22,0.051162791,430,0.769045856,-0.30531834,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.143241372,0.235127589,Inf,1,0.65089302,0.515115548,1.143241372,0.084967116,0.07432124,tumor16SProximity_v3,SIRT6,209,0.084684685,2220,28,0.060465116,430,0.841897834,0.193130031,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.011496297,0.197090756,Inf,1,0.058663979,0.953219751,1.011496297,0.087309797,0.086317466,tumor16SProximity_v3,SIRT7,216,0.084234234,2220,33,0.069767442,430,0.992876545,0.016491039,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.481176048,0.322312334,Inf,1,1.80526714,0.071032889,1.481176048,0.099239024,0.067000155,tumor16SProximity_v3,SIVA1,244,0.094594595,2220,25,0.055813953,430,0.476301712,0.566743125,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.631402536,0.9698452,Inf,1,2.625085586,0.008662719,2.631402536,0.056161186,0.021342681,tumor16SProximity_v3,SIX1,137,0.057207207,2220,8,0.018604651,430,0.209896418,1.39583196,P < 0.05
Within30micronTumor / Within30um16StumorHigh,0.937027422,0.272246181,Inf,1,-0.223866584,0.822861118,0.937027422,0.037617329,0.040145387,tumor16SProximity_v3,SIX2,92,0.037837838,2220,15,0.034883721,430,0.956790385,-0.093836826,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.005894472,0.26181405,Inf,1,0.022580186,0.981985149,1.005894472,0.051040078,0.050740986,tumor16SProximity_v3,SKA2,125,0.052252252,2220,19,0.039534884,430,0.997230242,0.00847896,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.814986512,0.485419012,Inf,1,2.228741705,0.025831096,1.814986512,0.077214229,0.042542591,tumor16SProximity_v3,SKAP2,194,0.076576577,2220,16,0.034883721,430,0.336055174,0.859958827,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.014415262,0.194933725,Inf,1,0.074480011,0.940628446,1.014415262,0.089454833,0.088183643,tumor16SProximity_v3,SKI,224,0.09009009,2220,33,0.065116279,430,0.987454084,0.020648356,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.558802794,0.475310951,Inf,1,1.45584854,0.145434494,1.558802794,0.050450096,0.032364643,tumor16SProximity_v3,SKIC8,125,0.052702703,2220,12,0.025581395,430,0.586864256,0.640438423,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.166938893,0.252716075,Inf,1,0.712881768,0.475918922,1.166938893,0.084372219,0.072302174,tumor16SProximity_v3,SKIL,212,0.080630631,2220,28,0.055813953,430,0.815030633,0.222729016,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.240685734,0.246544215,Inf,1,1.085288267,0.277794001,1.240685734,0.096857772,0.078067934,tumor16SProximity_v3,SKP1,244,0.095495495,2220,30,0.062790698,430,0.713470093,0.311137727,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.783157175,0.468272711,Inf,1,2.202460673,0.027632784,1.783157175,0.075600483,0.042396982,tumor16SProximity_v3,SKP2,187,0.076126126,2220,16,0.037209302,430,0.342489477,0.834433874,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.479865971,0.505946842,Inf,1,1.146436097,0.251614754,1.479865971,0.038606536,0.026087859,tumor16SProximity_v3,SLA,92,0.038738739,2220,10,0.020930233,430,0.69441179,0.56546652,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,10.25401355,10.35698629,Inf,1,2.304526703,0.021193095,10.25401355,0.026640756,0.002598081,tumor16SProximity_v3,SLAMF1,67,0.028378378,2220,1,0.002325581,430,0.312535044,3.358116805,P < 0.05
Within30micronTumor / Within30um16StumorHigh,0.81399931,0.223520155,Inf,1,-0.749451909,0.453584874,0.81399931,0.037120871,0.045603074,tumor16SProximity_v3,SLAMF6,92,0.038288288,2220,17,0.034883721,430,0.800019908,-0.296900523,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.926699815,0.285988878,Inf,1,-0.246672426,0.805161748,0.926699815,0.031782007,0.034295903,tumor16SProximity_v3,SLAMF7,78,0.032882883,2220,13,0.030232558,430,0.952451192,-0.109826011,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.636967042,0.137897324,Inf,1,-2.083404724,0.037214348,0.636967042,0.053634015,0.084202183,tumor16SProximity_v3,SLC10A6,130,0.054954955,2220,31,0.06744186,430,0.374077075,-0.650709368,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.200612566,0.238256219,Inf,1,0.921320234,0.35688326,1.200612566,0.103769359,0.086430346,tumor16SProximity_v3,SLC11A1,255,0.099099099,2220,32,0.065116279,430,0.763349195,0.263770673,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.651311986,2.685514195,Inf,1,1.760841576,0.078265221,3.651311986,0.018880438,0.005170864,tumor16SProximity_v3,SLC11A2,48,0.020720721,2220,2,0.004651163,430,0.488722823,1.868414945,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.165390536,0.255890441,Inf,1,0.697057342,0.485766909,1.165390536,0.079521092,0.068235574,tumor16SProximity_v3,SLC12A2,198,0.077477477,2220,26,0.051162791,430,0.819393425,0.2208135,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.689374836,0.208742692,Inf,1,-1.228435083,0.219283685,0.689374836,0.027269495,0.039556847,tumor16SProximity_v3,SLC12A3,67,0.028828829,2220,14,0.03255814,430,0.66009804,-0.536639458,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.657897509,0.714072648,Inf,1,1.173760799,0.24049085,1.657897509,0.025177723,0.015186538,tumor16SProximity_v3,SLC13A3,63,0.027927928,2220,6,0.013953488,430,0.681666407,0.729354822,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.744758536,0.161446541,Inf,1,-1.359439377,0.1740074,0.744758536,0.056566226,0.075952438,tumor16SProximity_v3,SLC15A4,141,0.05990991,2220,28,0.060465116,430,0.621608274,-0.425155341,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.819115172,0.887072939,Inf,1,1.227033205,0.219810111,1.819115172,0.023820942,0.013094796,tumor16SProximity_v3,SLC16A1,58,0.023873874,2220,5,0.011627907,430,0.660454356,0.863236886,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.631883478,0.19457028,Inf,1,-1.490804676,0.136012784,0.631883478,0.024151623,0.03822164,tumor16SProximity_v3,SLC16A2,59,0.026576577,2220,14,0.03255814,430,0.573683705,-0.662269552,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.422973553,0.522530825,Inf,1,0.96061724,0.336744657,1.422973553,0.034368692,0.024152727,tumor16SProximity_v3,SLC17A5,84,0.034234234,2220,9,0.020930233,430,0.745347465,0.508908849,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.907030025,0.296787057,Inf,1,-0.298219679,0.765535503,0.907030025,0.029167516,0.032157167,tumor16SProximity_v3,SLC17A7,73,0.03018018,2220,12,0.027906977,430,0.943625206,-0.140777786,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.696324651,1.250941256,Inf,1,0.716617511,0.473610137,1.696324651,0.009129393,0.005381867,tumor16SProximity_v3,SLC18A2,23,0.01036036,2220,2,0.004651163,430,0.813511463,0.762412306,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.752765546,0.423588774,Inf,1,-0.504702973,0.613767472,0.752765546,0.008661633,0.011506416,tumor16SProximity_v3,SLC18A3,21,0.009459459,2220,4,0.009302326,430,0.887519373,-0.409727497,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.785935753,0.578401775,Inf,1,1.79069309,0.073342559,1.785935753,0.052587176,0.029445167,tumor16SProximity_v3,SLC1A1,130,0.053603604,2220,11,0.025581395,430,0.481168532,0.836680182,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.518032961,0.27095056,Inf,1,-1.257494274,0.208574711,0.518032961,0.00720514,0.013908652,tumor16SProximity_v3,SLC1A2,18,0.007657658,2220,5,0.011627907,430,0.653135543,-0.948884199,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.708660666,0.549341313,Inf,1,1.666261556,0.09566133,1.708660666,0.061914227,0.036235531,tumor16SProximity_v3,SLC1A3,142,0.053153153,2220,13,0.027906977,430,0.523807213,0.772865912,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.866185451,0.214519529,Inf,1,-0.580054187,0.561878077,0.866185451,0.045453283,0.052475232,tumor16SProximity_v3,SLC1A5,116,0.049099099,2220,21,0.044186047,430,0.862560285,-0.207252155,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.852209475,0.245760983,Inf,1,-0.554554372,0.579199506,0.852209475,0.034178954,0.040106282,tumor16SProximity_v3,SLC22A3,84,0.036486486,2220,15,0.03255814,430,0.871563131,-0.230720004,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.214225233,0.276652339,Inf,1,0.851930812,0.394252494,1.214225233,0.076683423,0.0631542,tumor16SProximity_v3,SLC23A2,192,0.076126126,2220,24,0.044186047,430,0.772464545,0.280036059,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.856078783,0.282454528,Inf,1,-0.470973296,0.637659805,0.856078783,0.02366908,0.02764825,tumor16SProximity_v3,SLC24A3,60,0.026576577,2220,11,0.025581395,430,0.898157419,-0.224184524,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.014435348,0.136845862,Inf,1,0.10624391,0.915388833,1.014435348,0.179751641,0.177193787,tumor16SProximity_v3,SLC25A1,457,0.163063063,2220,69,0.134883721,430,0.979759982,0.020676922,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.322417649,0.2738232,Inf,1,1.349648131,0.177128878,1.322417649,0.092255982,0.069763121,tumor16SProximity_v3,SLC25A10,228,0.094594595,2220,26,0.060465116,430,0.624649584,0.403177884,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.764550638,0.168299284,Inf,1,-1.21959301,0.222619198,0.764550638,0.055647256,0.072784265,tumor16SProximity_v3,SLC25A11,138,0.055855856,2220,29,0.058139535,430,0.663408014,-0.387316036,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.292197384,0.902056776,Inf,1,2.107852629,0.035043739,2.292197384,0.042715943,0.018635369,tumor16SProximity_v3,SLC25A12,104,0.045045045,2220,7,0.01627907,430,0.371241423,1.196731282,P < 0.05
Within30micronTumor / Within30um16StumorHigh,0.882834465,0.189249015,Inf,1,-0.58133291,0.561016104,0.882834465,0.067888311,0.076898121,tumor16SProximity_v3,SLC25A17,169,0.068918919,2220,28,0.058139535,430,0.862560285,-0.179785142,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.771181949,2.848568179,Inf,1,0.991583605,0.32140069,2.771181949,0.007191209,0.002594997,tumor16SProximity_v3,SLC25A20,18,0.008108108,2220,1,0.002325581,430,0.739215656,1.470501438,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.006446736,0.307549745,Inf,1,0.021029026,0.983222501,1.006446736,0.035205621,0.034980114,tumor16SProximity_v3,SLC25A24,87,0.036936937,2220,13,0.027906977,430,0.997421355,0.009270823,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.878807967,1.145995728,Inf,1,1.033901576,0.301182178,1.878807967,0.014957872,0.007961363,tumor16SProximity_v3,SLC25A27,37,0.016216216,2220,3,0.006976744,430,0.728224891,0.909817617,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.266914799,0.270059875,Inf,1,1.109874609,0.267053063,1.266914799,0.089347437,0.070523635,tumor16SProximity_v3,SLC25A37,229,0.085585586,2220,27,0.058139535,430,0.706226734,0.341319506,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.250452187,0.321406583,Inf,1,0.869560942,0.38454039,1.250452187,0.054851555,0.043865376,tumor16SProximity_v3,SLC25A4,139,0.05990991,2220,17,0.039534884,430,0.769045856,0.322449895,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.050984481,0.141339751,Inf,1,0.369766099,0.711556777,1.050984481,0.194244017,0.184821014,tumor16SProximity_v3,SLC25A6,517,0.168468468,2220,73,0.139534884,430,0.925106737,0.071741367,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.75410061,0.278742983,Inf,1,-0.763532859,0.445145673,0.75410061,0.018558774,0.024610474,tumor16SProximity_v3,SLC26A2,46,0.020720721,2220,9,0.020930233,430,0.79615796,-0.407171078,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.762928009,0.251966211,Inf,1,-0.819323801,0.412601696,0.762928009,0.022575793,0.029590988,tumor16SProximity_v3,SLC27A1,56,0.024774775,2220,11,0.025581395,430,0.783038456,-0.390381166,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.789369112,0.168191734,Inf,1,-1.110057913,0.266974071,0.789369112,0.066468808,0.084204977,tumor16SProximity_v3,SLC27A3,167,0.063963964,2220,30,0.062790698,430,0.706226734,-0.341228027,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.222945484,0.318575873,Inf,1,0.772603382,0.439757143,1.222945484,0.062279336,0.050925684,tumor16SProximity_v3,SLC27A4,150,0.061711712,2220,19,0.039534884,430,0.792110136,0.290360094,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.97362209,0.2314691,Inf,1,-0.112442277,0.910472736,0.97362209,0.058185235,0.059761621,tumor16SProximity_v3,SLC27A5,144,0.058108108,2220,22,0.051162791,430,0.978433524,-0.038566193,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.819414922,0.5338481,Inf,1,2.039806981,0.041369554,1.819414922,0.061821434,0.033978744,tumor16SProximity_v3,SLC2A1,153,0.065765766,2220,13,0.030232558,430,0.387522269,0.863474591,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.284715554,0.857727072,Inf,1,0.37525831,0.707468368,1.284715554,0.009769489,0.007604399,tumor16SProximity_v3,SLC2A12,23,0.009459459,2220,3,0.006976744,430,0.923863425,0.361448971,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.205666298,0.314595409,Inf,1,0.716789261,0.473504139,1.205666298,0.059832168,0.049625811,tumor16SProximity_v3,SLC2A13,147,0.059009009,2220,19,0.041860465,430,0.813511463,0.269830656,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.328865063,0.400582037,Inf,1,0.943202254,0.345577461,1.328865063,0.046687826,0.035133609,tumor16SProximity_v3,SLC2A2,114,0.049099099,2220,13,0.025581395,430,0.75409808,0.410194616,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.835868976,0.537745435,Inf,1,2.074073046,0.038072527,1.835868976,0.070106677,0.03818719,tumor16SProximity_v3,SLC2A3,172,0.067567568,2220,14,0.030232558,430,0.376961684,0.876463099,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.644228738,0.25394101,Inf,1,-1.115488592,0.264641104,0.644228738,0.014440803,0.022415646,tumor16SProximity_v3,SLC2A4,37,0.016216216,2220,8,0.018604651,430,0.706226734,-0.634355077,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.031328152,0.352703873,Inf,1,0.090199839,0.928128412,1.031328152,0.027433366,0.026600036,tumor16SProximity_v3,SLC2A5,68,0.029279279,2220,10,0.023255814,430,0.984504091,0.044503448,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.495226641,0.527307375,Inf,1,1.140694221,0.253997192,1.495226641,0.035860075,0.023983036,tumor16SProximity_v3,SLC2A6,91,0.03963964,2220,9,0.020930233,430,0.695855938,0.580364179,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.809567355,0.238900079,Inf,1,-0.715886736,0.474061289,0.809567355,0.03333608,0.041177648,tumor16SProximity_v3,SLC2A9,86,0.037387387,2220,15,0.030232558,430,0.813616571,-0.304776979,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.441946167,0.193955061,Inf,1,-1.860630714,0.062796344,0.441946167,0.009173666,0.020757429,tumor16SProximity_v3,SLC32A1,24,0.010810811,2220,7,0.01627907,430,0.457791274,-1.178057446,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.881997278,0.201154778,Inf,1,-0.550566804,0.58193067,0.881997278,0.059977032,0.06800138,tumor16SProximity_v3,SLC35E3,147,0.058558559,2220,26,0.048837209,430,0.872623788,-0.181153892,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.457444542,0.243615186,Inf,1,2.253541358,0.024225036,1.457444542,0.157912113,0.108348626,tumor16SProximity_v3,SLC38A1,415,0.138288288,2220,46,0.090697674,430,0.330180522,0.543440988,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.646899855,0.336049799,Inf,1,2.444963571,0.014486677,1.646899855,0.113805588,0.069102919,tumor16SProximity_v3,SLC38A2,300,0.111261261,2220,29,0.060465116,430,0.26870455,0.71975283,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.835720009,0.237608808,Inf,1,-0.631204223,0.527907001,0.835720009,0.033097581,0.039603672,tumor16SProximity_v3,SLC38A9,85,0.036486486,2220,15,0.03255814,430,0.849536296,-0.258908417,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.029220044,0.390523207,Inf,1,0.07590548,0.939494297,1.029220044,0.020516333,0.019933865,tumor16SProximity_v3,SLC39A10,53,0.023423423,2220,8,0.018604651,430,0.987454084,0.04155146,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.91206972,0.192755102,Inf,1,-0.435505166,0.66319579,0.91206972,0.069717522,0.076438808,tumor16SProximity_v3,SLC39A11,172,0.068918919,2220,29,0.060465116,430,0.909600205,-0.132783984,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.402139462,0.348663554,Inf,1,1.359253328,0.174066328,1.402139462,0.067531316,0.048163052,tumor16SProximity_v3,SLC39A6,169,0.072972973,2220,18,0.039534884,430,0.621608274,0.487629852,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.485755232,0.561904519,Inf,1,1.04687713,0.295156251,1.485755232,0.032361251,0.021781011,tumor16SProximity_v3,SLC39A8,79,0.032882883,2220,8,0.018604651,430,0.723208856,0.571196461,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.562169749,0.281728089,Inf,1,2.473470069,0.013380801,1.562169749,0.150216994,0.096159201,tumor16SProximity_v3,SLC3A2,388,0.136936937,2220,38,0.072093023,430,0.26343985,0.643551229,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.123817288,0.184486347,Inf,1,0.71107984,0.477034762,1.123817288,0.149923992,0.13340602,tumor16SProximity_v3,SLC40A1,388,0.128378378,2220,50,0.093023256,430,0.815550027,0.168407499,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.93021688,0.304407053,Inf,1,-0.221051311,0.82505248,0.93021688,0.029903119,0.032146395,tumor16SProximity_v3,SLC44A1,75,0.031081081,2220,12,0.027906977,430,0.957256765,-0.104360975,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.617260292,0.429637919,Inf,1,1.809596476,0.070358387,1.617260292,0.068341905,0.042257826,tumor16SProximity_v3,SLC44A2,177,0.072972973,2220,16,0.034883721,430,0.474146329,0.693551894,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.327770071,0.439866674,Inf,1,0.855768413,0.39212589,1.327770071,0.04048092,0.030487899,tumor16SProximity_v3,SLC44A5,99,0.040540541,2220,11,0.020930233,430,0.771522041,0.409005337,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.921410118,0.310582465,Inf,1,-0.24282588,0.808140286,0.921410118,0.027594632,0.029948263,tumor16SProximity_v3,SLC4A10,68,0.028828829,2220,11,0.025581395,430,0.952874928,-0.118084655,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.717354731,0.226934706,Inf,1,-1.050056885,0.29369196,0.717354731,0.021806858,0.030398988,tumor16SProximity_v3,SLC4A4,58,0.025675676,2220,13,0.027906977,430,0.722481699,-0.479241388,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.68372523,1.954959844,Inf,1,1.355214139,0.175349341,2.68372523,0.014602297,0.005441055,tumor16SProximity_v3,SLC4A8,37,0.016666667,2220,2,0.004651163,430,0.621608274,1.424236971,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.479893644,0.528174588,Inf,1,1.098262306,0.272089966,1.479893644,0.035662988,0.024098345,tumor16SProximity_v3,SLC5A11,87,0.036486486,2220,9,0.020930233,430,0.708102664,0.565493497,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.776234364,0.25301487,Inf,1,-0.777111546,0.437092963,0.776234364,0.025275185,0.03256128,tumor16SProximity_v3,SLC5A7,62,0.027027027,2220,12,0.025581395,430,0.79121388,-0.365435792,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.535455238,0.551160013,Inf,1,1.194652201,0.232222945,1.535455238,0.041349914,0.026930068,tumor16SProximity_v3,SLC6A1,94,0.037837838,2220,10,0.023255814,430,0.672126103,0.618666455,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.357259185,0.510693379,Inf,1,0.811834259,0.416886741,1.357259185,0.031535072,0.023234378,tumor16SProximity_v3,SLC6A11,76,0.031531532,2220,9,0.020930233,430,0.784393957,0.440696247,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.823122354,0.195603711,Inf,1,-0.8191108,0.412723201,0.823122354,0.053223041,0.064659938,tumor16SProximity_v3,SLC6A15,130,0.054054054,2220,23,0.046511628,430,0.783038456,-0.280821196,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.966102178,0.265107268,Inf,1,-0.125672476,0.89999119,0.966102178,0.040078335,0.041484571,tumor16SProximity_v3,SLC6A3,100,0.043243243,2220,16,0.03255814,430,0.975479816,-0.049752314,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.400248593,0.415033595,Inf,1,1.135795743,0.256042059,1.400248593,0.052996372,0.037847831,tumor16SProximity_v3,SLC7A11,128,0.053153153,2220,14,0.03255814,430,0.696984593,0.485682978,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.356071934,0.410309835,Inf,1,1.006675807,0.314090592,1.356071934,0.048247424,0.035578809,tumor16SProximity_v3,SLC7A2,117,0.048198198,2220,13,0.030232558,430,0.733855494,0.43943371,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.871335623,0.230062776,Inf,1,-0.521628726,0.601928859,0.871335623,0.039835978,0.045718293,tumor16SProximity_v3,SLC7A5,99,0.043243243,2220,17,0.039534884,430,0.881574083,-0.198699569,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.565808608,0.949069896,Inf,1,0.739789871,0.459427506,1.565808608,0.011958801,0.00763746,tumor16SProximity_v3,SLC8A1,31,0.013513514,2220,3,0.006976744,430,0.803903897,0.64690788,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.409100908,0.177855255,Inf,1,2.717118251,0.006585307,1.409100908,0.300940901,0.213569447,tumor16SProximity_v3,SLC9A3R1,797,0.227927928,2220,88,0.139534884,430,0.174722622,0.494774929,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.892000633,0.231880089,Inf,1,-0.439646882,0.66019288,0.892000633,0.043845956,0.049154625,tumor16SProximity_v3,SLC9A9,110,0.046396396,2220,19,0.041860465,430,0.908698478,-0.164883361,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.605678301,0.167407442,Inf,1,-1.814082492,0.069665027,0.605678301,0.028614883,0.047244359,tumor16SProximity_v3,SLCO1A2,71,0.03018018,2220,18,0.037209302,430,0.47260817,-0.723376369,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.207889635,0.295960978,Inf,1,0.770844301,0.440799225,1.207889635,0.074571562,0.061737066,tumor16SProximity_v3,SLCO2B1,180,0.068468468,2220,22,0.051162791,430,0.79284865,0.272488641,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.690135177,0.600585226,Inf,1,1.476888357,0.139705566,1.690135177,0.040400444,0.023903676,tumor16SProximity_v3,SLCO3A1,102,0.041891892,2220,9,0.020930233,430,0.579305788,0.757138638,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.412647137,0.121692995,Inf,1,-3.001485384,0.002686659,0.412647137,0.018830422,0.045633231,tumor16SProximity_v3,SLFN11,47,0.020720721,2220,17,0.037209302,430,0.100053784,-1.277019463,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.362636865,0.552407767,Inf,1,0.763257565,0.445309804,1.362636865,0.024915225,0.018284567,tumor16SProximity_v3,SLIT1,64,0.027477477,2220,7,0.01627907,430,0.79615796,0.446401143,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.762378912,0.239309025,Inf,1,-0.864331098,0.387406032,0.762378912,0.027346196,0.03586956,tumor16SProximity_v3,SLIT2,67,0.028828829,2220,13,0.027906977,430,0.769045856,-0.391419881,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.031645148,0.492241933,Inf,1,0.06529443,0.947939577,1.031645148,0.01427845,0.013840467,tumor16SProximity_v3,SLIT3,38,0.016666667,2220,5,0.011627907,430,0.990132705,0.044946817,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.781387803,1.099313988,Inf,1,2.588178373,0.0096485,2.781387803,0.051946662,0.018676526,tumor16SProximity_v3,SLMAP,131,0.054054054,2220,7,0.01627907,430,0.219290548,1.475804911,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.56857515,0.277507647,Inf,1,2.544512956,0.010943025,1.56857515,0.153292846,0.097727448,tumor16SProximity_v3,SLPI,405,0.134234234,2220,45,0.086046512,430,0.235713525,0.64945465,NS or |log2FC| < 1
